title,sjr,source_id,ss_id
Systemic Practice and Action Research,Q3,S69790668,135b5bf1-fda5-49f0-9453-00c0d140242a
Topological Algebra and its Applications,Q3,S2738314458,738fe2ca-86a9-4fc9-ad7a-ce24a2bb33f6
Zoologia,Q3,S43805471,
ACM Communications in Computer Algebra,Q3,S176185422,9982ea14-c8fc-48d5-a75d-48fc5dc8a044
AIMS Materials Science,Q3,S4210234426,01ac0cb4-03e4-423e-8c85-6b71d5b7141c
Anthropology Southern Africa,Q1,S4210190722,8d9529ff-1f16-4dc9-bb23-002f18bdb4e0
B.E. Journal of Macroeconomics,Q3,S196564809,
Biomedical Physics and Engineering Express,Q3,S2764445381,
Botanical Sciences,Q3,S4210174113,
Canadian Journal of Dietetic Practice and Research,Q3,S184799261,48253d6c-7ae7-4d1f-a835-56c9f5b91f78
Diagnostica,Q3,S191847413,6359b3d3-2cf3-4a83-988c-06d47be9d036
Folia Horticulturae,Q2,S2737849888,6e26b1e7-fbf9-44e3-b10e-9a9761ac7095
International Journal of Conservation Science,Q1,S2738288607,95864249-602c-4680-9985-474143e7cef4
"International Journal of Engineering, Transactions B: Applications",Q2,S4210239951,f12ed1a3-d24c-4a47-842b-44df66b49317
International Journal of GEOMATE,Q3,S2764661512,13a8ed79-ae4d-4648-84af-3667e7855db2
ISRA International Journal of Islamic Finance,Q3,S4210184380,77f38b69-0e76-4982-9224-cec95f9b38d2
Japanese Journal of Statistics and Data Science,Q3,S4210173406,510b2578-cf47-45c1-b866-c0402df7a780
Journal of Developmental Entrepreneurship,Q3,S158129444,683a24d1-63f8-4e30-bb00-680f19e8431e
Journal of Engineering for Sustainable Buildings and Cities,Q2,S4210201098,
Journal of Laboratory Medicine,Q3,S175011280,eaf3b815-177e-4752-8525-6ded8919409b
"Journal of the Royal College of Physicians of Edinburgh, The",Q1,S24543137,
Laboratory Medicine,Q3,S139062638,
Mediterranean Botany,Q3,S4210197576,8a8e5917-c622-49e3-bc01-ca7a84cd4805
Metaphor and the Social World,Q1,S2765057819,3cec0569-1535-4f74-bbdb-a55ad8e5b193
Oncology,Q3,S15137598,346d37c6-8ac8-4510-9273-a445b61e92dd
Profesorado,Q3,S2736752845,53ddcb15-3223-4f0c-a686-b005cd18acd9
Publicationes Mathematicae Debrecen,Q3,S203572503,
Texto e Contexto Enfermagem,Q2,,
Advanced Structural and Chemical Imaging,Q3,S3035757904,1b39ddae-74fa-46eb-99c3-5f08d9044fa1
Aerosol Science and Engineering,Q3,S4210198266,d4571c37-5aea-48cd-bc5a-b80194732d7f
Applied Solar Energy (English translation of Geliotekhnika),Q3,,
C-Journal of Carbon Research,Q3,S4210233808,
East European Politics and Societies,Q2,S37477851,0b808581-d928-4f50-82c7-4adf07c2fe06
Heart and Mind,Q3,S4210199693,272c38d7-f9fc-4dca-92dc-8a112666765d
i-com,Q2,S4210235838,
IEEE National Radar Conference - Proceedings,Q2,S4210215198,
International Journal of Developmental Sciences,Q3,S4210206709,
International Journal of Evaluation and Research in Education,Q3,S2764488043,
Journal of Education Culture and Society,Q1,S2764771993,94ce53a6-fc94-43a9-991a-3107ad2766d9
Journal of Friction and Wear,Q3,S95549638,ae5930c2-859b-4b45-9e25-131e1098377b
Journal of Imagery Research in Sport and Physical Activity,Q3,S89609382,e31d5309-b0e3-4f29-b0c4-ea1d8ec98a85
Journal of LGBTQ Issues in Counseling,Q2,S143617034,14bdd4fd-d659-4d92-9ede-e2a663f64acc
Journal of Physical Organic Chemistry,Q3,S157344032,1d6304ff-262d-4bb5-9a18-cd47611e3295
Journal of Superhard Materials,Q3,S56348882,ca543c0e-1973-4cc1-9571-a1eafaf20318
Journal of Transport Economics and Policy,Q3,S90477801,73e8608c-54d0-4b9f-a301-b26df35f391a
Materials Research Innovations,Q3,S183484819,
Maternal-Fetal Medicine,Q3,S1605907,f16fc96c-9478-4991-bc43-0fb9fc6b78ed
Minimally Invasive Surgery,Q3,S15046742,01b77b3f-0d95-4efb-9662-bd183d20322f
"Multiscale and Multidisciplinary Modeling, Experiments and Design",Q3,S4210198111,
Neizvestnyi Dostoevskii,Q1,,
Neotropical Biodiversity,Q3,S2737295936,62420f9a-ae79-4ec9-b558-4d7668f52ee3
Polityka Energetyczna,Q3,S4210171465,
Revista de Derecho Politico,Q2,,
Strojnicky Casopis,Q3,,
Transactions of the Institute of Metal Finishing,Q2,,6d69c520-ccee-4e47-aabc-d4cbedf97f79
Zeitschrift fur Klinische Psychologie und Psychotherapie,Q3,S1023193491,
Chilean Journal of Statistics,Q3,S1016829236,b9a594b9-2741-48e2-b706-574088653e6b
Clinical Medicine and Research,Q2,S120772771,
Guangxue Xuebao/Acta Optica Sinica,Q3,,
HTS Teologiese Studies / Theological Studies,Q1,S52609742,
Indian Journal of Medical Microbiology,Q3,S131141226,8f71fa7f-497d-4423-a1a2-66f1d312557e
Journal of Psychosocial Nursing and Mental Health Services,Q3,S31827231,de68e773-010d-4e66-b07c-f6c953a0a742
Journal of the International Council for Small Business,Q3,S4210181789,2b10905d-8b5b-4a6f-99cd-b2fa944d0269
LEARN Journal: Language Education and Acquisition Research Network,Q1,S4306518318,
Mathematics and Mechanics of Complex Systems,Q3,S4210218669,84f6b912-1943-47b9-acbf-6303079ee330
Modern Physics Letters B,Q3,S88537382,2a011780-0c52-4121-89ad-68062f57ec76
Progress in Fractional Differentiation and Applications,Q3,S4210185115,6efb15d1-3993-42d2-9e0d-8e84b29a69af
Review of Behavioral Economics,Q2,S4210179124,45ef4c13-ec02-4737-9aca-734b5efd9571
Scripta Theologica,Q1,S166586055,4033a9b1-afdc-4bd9-a48e-fec9a9fd5b25
Studies in Language,Q1,S4210222254,
Synchrotron Radiation News,Q3,S61862591,1f85cbd3-b055-4b2b-8488-7bddaa5d5b5b
Tropical Animal Science Journal,Q2,S4210227096,9d934179-0707-48e9-9a63-c7c912dddf2d
Bordon,Q3,,
Eng,Q2,S95865439,
Eure,Q2,S4210185772,
European Journal of Analytic Philosophy,Q1,S4210218643,ac3b0a27-c763-4b6c-94bc-71fe7b2f53e2
Gravitation and Cosmology,Q3,S4210210554,
Indian Pacing and Electrophysiology Journal,Q3,S2764726587,469d3854-743f-4666-b6d2-ae7ecd850519
International Journal of Product Lifecycle Management,Q3,S191321425,3c3e881b-3fd2-4607-aca4-a88fb81fedf0
International Journal of Thermofluid Science and Technology,Q3,S4210224869,d97a7770-e50d-4a8a-a2c1-7ef392ec2d9e
Journal of Biblical Literature,Q1,S55827047,da2199ce-768c-414c-a1a3-27663f8b3e62
Journal of Herpetology,Q3,S67795522,52d9f271-0f19-48b5-964c-f5ce7fd1eac7
Journal of Physical Education and Sport,Q3,S4210187129,a9e13e33-5f1a-44c7-a647-b8fcef1cac25
Marine Systems and Ocean Technology,Q3,,
Multicultural Education,Q1,S2764347033,cc49e640-bdb8-465c-820f-e29ff9263b4b
Perspectives on Science,Q2,S27228949,
Phronesis,Q1,S4210184680,e6700bec-1fbb-45a7-8a76-13bb3883c278
Plant Genetic Resources: Characterisation and Utilisation,Q2,,
Polimery w medycynie,Q3,,
Politica Criminal,Q2,,
Profile: Issues in Teachers' Professional Development,Q1,S2739108755,
Psychodynamic Psychiatry,Q3,S2764779062,81b7f898-12cd-40ff-a9b3-a81e4add04df
Rehabilitation Oncology,Q3,S4210173465,19b4672d-f1ea-41ac-94c6-70b6c5641b21
Revista de Ciencias Sociales,Q2,S4210172301,05d25b84-7fe7-44aa-a275-a0ebf86727bd
Revista de Investigacoes Constitucionais,Q2,,
Revista Portuguesa de Cardiologia,Q3,S4210203548,ad0e8cb0-58f9-4b8b-9325-6bb4cc6b9acf
Science and Society,Q2,S4210237797,
Shuili Fadian Xuebao/Journal of Hydroelectric Engineering,Q3,,
Teruleti Statisztika,Q1,,
Transportation Journal,Q3,S145575934,4c0a542d-bda3-4e22-bb19-f2c133e458d2
Actas Urologicas Espanolas,Q3,,
African Entomology,Q2,S117207475,8fdaa91c-edde-458f-9693-e2a1e87ae56c
Biotechnology and Biotechnological Equipment,Q3,S121023886,
Bulletin of Ugric Studies,Q1,S4210188537,0224b140-9b83-4e32-a030-0c957a4095c1
Canadian Journal of Sociology,Q2,S90678448,888f70c0-61ee-4b1b-ada4-7bab51c7c9cc
Chinese Journal of Electronics,Q3,S144330684,7c0939d5-768e-455f-859f-5b6264edc58c
Current Issues in Personality Psychology,Q3,S2764836825,9a10a0c1-dc34-4bbe-a73a-38b902d73b6d
Enfermeria Intensiva,Q2,,44892487-6b65-4fcf-af73-60c25df28177
"Functiones et Approximatio, Commentarii Mathematici",Q3,S4210187257,
Gesundheitswesen,Q3,S33786796,
International Journal for Quality Research,Q2,S4210179092,8262d6af-eee2-46d5-8da9-39a55e8ea246
International Journal for the Semiotics of Law,Q1,S2764447599,4cf110b8-893e-49c5-88fc-8e333e1683bb
Invertebrate Survival Journal,Q3,S2481433337,7263f10c-c6e5-47e8-a099-d07e1871d5b7
Journal of Biomedical Physics and Engineering,Q3,S2764845734,5a4977b1-b653-4f96-9e86-4d65a34dd57a
Journal of Molecular Modeling,Q3,S113170167,f5941d4c-ae95-4e56-b615-0f621af56ae0
Journal of Transport History,Q1,S4210222384,84fc8693-52f8-4542-867f-2eb13e9127fb
Language and Sociocultural Theory,Q1,S4210208505,1e226a8c-4252-4f7c-b9bb-a7bc08a9d84d
Marine and Freshwater Behaviour and Physiology,Q3,S61664533,
Mendeleev Communications,Q3,S19676749,
Minerva Pediatrics,Q3,S4210234837,
Ocean Science Journal,Q3,S70934194,0976c48f-0246-4cc3-9def-8a69ca32d44b
Perspectives in Education,Q3,S165237833,
Revista de Direito Economico e Socioambiental,Q2,,
Singapore Economic Review,Q3,S62126747,b4383f46-606b-4b75-9a58-6d303e5e20f4
Theoria (Spain),Q1,,
"CIRIEC-Espana Revista de Economia Publica, Social y Cooperativa",Q2,,
Communication and Critical/ Cultural Studies,Q1,S42986021,
"Crime, Law and Social Change",Q2,S170408770,19ac7ed0-7618-40ec-89ba-d2f7ce4d04f8
Emission Control Science and Technology,Q2,S4210217539,a2dc9fda-8c8b-4a28-a9bd-8d6a81463157
Erdkunde,Q2,S24945758,3743b511-d7fc-48ff-b645-3c1b22f194b5
European Journal of Contemporary Education,Q3,S2764613475,800f55a0-4c2b-4bdc-9f17-74c71599a072
Japanese Journal of Political Science,Q2,S158481213,5bd4912b-4b28-4fb7-b336-79b1b8736234
Journal of Corporate Law Studies,Q2,S2764848976,041a3a68-35ea-453f-b84a-903bc3e8997b
Journal of Infection Prevention,Q2,S77508096,3cc1f5ce-0527-4844-b561-0a6c3d76cffc
Journal of Motor Learning and Development,Q3,S2764553697,ac8b7c3a-1f9b-4f11-8e27-5a3af52be8ac
Journal of Stem Cells and Regenerative Medicine,Q3,S165279699,4d67266b-b9fa-4c02-b586-633f5119ea0f
Journal of Trust Research,Q2,S4210224819,8859a5ee-8e2a-4cd4-a04c-a306b15cb7f6
KSII Transactions on Internet and Information Systems,Q3,S204131793,8f5e0848-3fd6-4129-ab41-393d4529fd7c
Malaysian Journal of Library and Information Science,Q2,,
Medical History,Q1,S102349131,
MSMR,Q3,S4306520304,891d4cae-9d0d-40de-96b6-d6b8a03d2aaa
OPEC Energy Review,Q3,S4210208553,0ebea9f7-3e3c-40b0-a934-db1f7032e958
Open Veterinary Journal,Q2,S2764524492,fe6f3301-4fe2-4300-b688-334687710eba
Optical Engineering,Q2,S175543413,
"Periodica Polytechnica, Mechanical Engineering",Q3,S183755156,
Periodica Polytechnica Transportation Engineering,Q2,S117381710,ab13e800-9394-4b11-a32f-db950b22bf06
Proceedings of Institution of Civil Engineers: Construction Materials,Q3,S4210195936,
Regional Research of Russia,Q1,S2764370498,9e8d00ca-f9b3-4771-b948-d04bceb064b5
Reviews on Recent Clinical Trials,Q3,S164609936,c0b690a1-6d02-49f8-9fb0-0df6424f0b0a
Revista Chilena de Derecho Privado,Q2,S170222435,4dd1a3c5-c5c1-403d-a5b6-ddf55ac88790
Revista Iberoamericana de Micologia,Q3,,81a11c51-e076-4c63-b24f-ef9de329659b
Studies in Conflict and Terrorism,Q2,S41746314,ea51b41f-45ae-4f3c-875d-cf17e6c37a1c
Tropical Life Sciences Research,Q2,S2764848098,9ca8db04-4014-4929-a39f-e525e578ecb0
"World Review of Entrepreneurship, Management and Sustainable Development",Q3,S126582591,b3deb613-bfca-456f-9619-a840273802f5
AAS Open Research,Q2,S4210203035,f6f9d63c-e3ad-4509-be9b-9a8e07614dd5
Acta Limnologica Brasiliensia,Q3,S21751909,94a486b1-de86-4368-b41a-74f31ed14fdc
Brazilian Journal of Biology,Q2,S90590500,3d1cf974-9cb1-40ae-81fc-0f698dfffae9
Comparative Cognition and Behavior Reviews,Q2,,
Complementary Medicine Research,Q2,S2764745268,370a90dd-3354-4028-8506-3834c0d85d55
European Journal of Comparative Economics,Q3,S58203057,
Global Governance,Q2,S184421646,13e96d7a-b295-48cb-905a-31cdfea348a2
Gornaya Promyshlennost,Q2,,
Guangxue Jingmi Gongcheng/Optics and Precision Engineering,Q3,,
Historia (Chile),Q1,S4306502480,
International Ophthalmology Clinics,Q3,S54222852,7ead3865-2a1d-41a1-9d73-930ab8dd0dd5
Journal for Specialists in Pediatric Nursing,Q3,S150022352,f06fc7b9-c9c5-4f43-9c74-00e73ab1c508
Journal of Geo-Information Science,Q3,,066117f5-afec-45b8-ade1-ca6cffd5aeff
Journal of Pharmacy Technology,Q3,S2764541893,24f4b1e0-8528-4a98-8d40-42d25e8dbe35
Petrophysics,Q3,S8807448,70b3ea29-324c-408d-9f6e-a67926d7a2b1
Pragmatics and Cognition,Q1,S31737505,
Rendiconti del Seminario Matematico dell 'Universita' di Padova/Mathematical Journal of the University of Padova,Q3,,
Revista Eureka,Q3,S2738421623,
Trends in Psychology,Q3,S4210226544,565248c7-8b8f-48bb-a2c1-c0172e5841a7
Turkish Journal of Electrical Engineering and Computer Sciences,Q3,,8387ef72-4039-43cf-b7da-d8994ca4aa23
Voprosy Obrazovaniya / Educational Studies Moscow,Q3,S4210226328,
Zeitschrift fur Padagogik (Beiheft),Q3,,6dd3f814-f478-4d9c-a2f5-73d43b5472a8
Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,Q3,,
Advances in Integrative Medicine,Q2,S2764760482,557ac06e-83c9-4ddd-833c-cc89b7120cb8
Agrarian South,Q1,S4210205069,
Czechoslovak Mathematical Journal,Q3,S123869642,a1cc1e1d-da5f-485a-981b-aa22590150da
Designed Monomers and Polymers,Q3,,3f029368-25b1-4934-8746-a7f40edf2fc0
Development Engineering,Q2,S53107364,96c837ad-6dc7-4858-8dc9-e9ed1ceb9b83
Geologiya i Geofizika Yuga Rossii,Q3,,
International Journal of Education Through Art,Q2,S109156048,ca67fab5-b52d-4e5d-b179-f81b83eaa52a
International Journal of Thin Film Science and Technology,Q3,,
International Journal of Veterinary Science,Q2,S2898220704,a2a9fdb2-6c7b-4fcb-b37f-5ade822d752c
Iranian Journal of Microbiology,Q3,S2764595397,1da0f027-d93a-4ecc-92a2-52c6f70fea15
Iranian Journal of Science and Technology - Transactions of Mechanical Engineering,Q2,S2485615176,
Journal of Electronic Science and Technology,Q3,S2736981714,c383bebc-824e-4a33-b84c-d54be93da925
Journal of Equine Science,Q3,S180849759,13629e41-8916-4993-9d14-8a59e4df7ec4
Journal of Interprofessional Education and Practice,Q3,S2764986774,
Journal of Korean Academy of Nursing Administration,Q3,S2911379390,f937d9c2-5bd1-4078-b5d8-a0599edd8800
Journal of Labor and Society,Q1,S4210215738,6441ad13-316c-4a0f-aca5-4e7e6af398b2
Journal of the History of Biology,Q2,S198798526,8de097cc-b9b0-4aa3-8ab6-f630df59cf81
Journal of the Indian Society for Probability and Statistics,Q3,S4210230692,fd8f137f-1d64-4f7a-a05c-33fcca360571
Journal of the Turkish German Gynecology Association,Q3,,
Kang T'ieh/Iron and Steel (Peking),Q2,,
Modern Tunnelling Technology,Q3,,29aac30c-dbf3-41cc-8911-b137dda2fa90
Notulae Botanicae Horti Agrobotanici Cluj-Napoca,Q2,S117084390,feb73e75-26fe-4bb9-9046-82f1939d1869
Papers on Social Representations,Q3,S4306522015,
"Peace Economics, Peace Science and Public Policy",Q2,S402139,dff178c0-7f11-4ff2-b339-e43b10372420
Proceedings of the Institution of Civil Engineers: Municipal Engineer,Q3,S4210234142,
Quality Innovation Prosperity,Q3,S2764416040,
Russian Journal of Herpetology,Q3,S2764529955,226ee07b-90ab-4188-a4a5-671212a5a41b
Shengtai Xuebao,Q3,S2764758288,
Smart Agriculture,Q2,S4210196676,
Somnologie,Q3,S4210168933,c850d834-72a5-4d9e-941f-e0cdcfd12b85
Zeitschrift fur Arbeits- und Organisationspsychologie,Q3,,
Acta Gymnica,Q3,S4210190085,cc3525b0-3aee-40ed-98ab-6d853c27c76f
African Zoology,Q3,S5885750,1d94c0e2-15d9-4ec2-81dd-7b9fad64d373
Annals of Cardiac Anaesthesia,Q3,S120286421,09a89006-0a56-488a-9f5e-c3c9a49c58e1
Automation and Remote Control,Q3,S134188425,3dafe9ea-83ea-4059-8b23-2a40cf5b32ef
Chemical Physics Letters: X,Q3,S4210212973,a6a51e16-73fa-4e84-97ac-224dddcf9bec
Compost Science and Utilization,Q3,S80067902,
"Cryptogamie, Algologie",Q3,S179032277,
Egyptian Rheumatologist,Q3,S2764430323,7d899dfb-ab6a-45f7-8c70-a9335ae7fdf3
Entomological Review,Q3,S17264655,bfe89a66-ea1e-469b-8ae7-0feed07f6bc2
Eurasian Journal of Mathematical and Computer Applications,Q3,S4210169599,125c78f2-ff40-4e2c-9bf3-e7cfce684a42
Geofluids,Q3,S134155688,decf6508-caea-45e7-803f-5a3f8420ac34
Index.comunicacion,Q1,,
International Journal for Computational Methods in Engineering Science and Mechanics,Q2,S101985540,
"international journal of esthetic dentistry,The",Q3,S2764371579,
"International Review of Law, Computers and Technology",Q2,S109603036,
JMIR Bioinformatics and Biotechnology,Q3,S4210183846,828f50a9-025a-439b-b41a-6e9c6e3ddf1b
Journal for the Study of Spirituality,Q1,S2764616936,08b46d95-02be-4086-84e2-56b243c5a65d
Journal of Pediatric Hematology/Oncology,Q3,S15952725,e1eaf311-ad07-4848-915f-ece2d38c0deb
Journal of Psychosocial Rehabilitation and Mental Health,Q3,S4210184303,ec1729d8-13a1-41d7-b97b-49129b2cbbed
Journal of Vacuum Science and Technology B,Q3,S4210191927,
Latin American Journal of Solids and Structures,Q2,S40181659,9f189030-0b97-4bb9-b04f-a60b2e0de5b4
Law and Critique,Q2,S203428546,868a4661-fca0-4a03-87f4-c19d9c1e0431
Measurement: Sensors,Q3,S4210238442,3dbbb3e6-5472-4758-a7ea-11157ec87c9c
Papeis Avulsos de Zoologia,Q3,,
Problemy Istoricheskoy Poetiki,Q1,,
Psyche: Journal of Entomology,Q3,S4210191385,
Research on Biomedical Engineering,Q3,S2737726823,5a6b47ed-8d83-444b-b784-d260c3a397f2
Revista de Contabilidad-Spanish Accounting Review,Q3,S4306526612,
Revista de Geografia Norte Grande,Q2,,
Somatechnics,Q2,S4210175980,ad1b55cf-ff5e-49c5-8cca-db7774c6a277
Tribology in Industry,Q3,S4210209753,4e7647f2-2413-4942-84ce-0750f40d95ee
Tropical Zoology,Q3,S142706260,fb4c629d-cf28-4060-b9f5-84ef29056ef2
Turkish Journal of Physics,Q3,S2765045320,c5e294be-0eab-4bbf-947c-f4e025b04944
World Journal of Experimental Medicine,Q3,S4210211663,7f5cddce-6d4b-4c6f-b547-4228a18fff98
American Journal of Clinical Hypnosis,Q2,S3925375,91f3ba8b-ed1b-4f21-8721-4e7aaa3638b4
"Applicable Algebra in Engineering, Communications and Computing",Q3,,
Changjiang Liuyu Ziyuan Yu Huanjing/Resources and Environment in the Yangtze Valley,Q3,,
Cultural-Historical Psychology,Q1,S4210176920,
DFI Journal,Q3,S4210197802,
Digital Humanities Quarterly,Q2,S166472302,d88ce14a-08d9-4cff-b698-36af306782e5
Global Journal of Engineering Education,Q3,S4210221762,1200b4f7-9f79-49a1-b4bb-a6c1f5f90eca
Gulf and Caribbean Research,Q3,S2764937468,b8fac8c0-4d94-492e-a3dd-cbc95da04cf4
Indian journal of medical ethics,Q3,S2754473584,4b04ad3d-0c79-4a71-9244-af0aabd46db2
International Organisations Research Journal,Q2,S2764771850,0dfd808f-7966-4700-be8f-32ca1c45e973
Jamba: Journal of Disaster Risk Studies,Q2,,
JETP Letters,Q3,S119930252,
Journal of College Reading and Learning,Q1,S2764378963,aeb8c3b3-3fd3-4bff-966c-da90e9b56a58
Journal of Development Effectiveness,Q3,S136516072,ca01c561-caec-44a6-b17b-a039d96a6e87
Journal of Electronic Commerce in Organizations,Q3,S96210769,1ecf32d6-90be-4447-9247-ee8e2cec2cd4
Journal of Outdoor and Environmental Education,Q3,S2764429530,08742a00-e0df-4430-b91e-498a1ba49f86
Journal of Plant Registrations,Q3,S201860848,282fba9b-c335-4ede-8824-d1d754c8aa12
Journal of the Ceramic Society of Japan,Q3,S4210196692,71225ac6-e9e6-4a00-8c83-439b93125dc1
Measurement,Q3,S147767848,abdf4f57-ea30-451f-8336-7aacd8d17ca4
Medical Mycology Case Reports,Q3,S2764593025,ddcc45d5-2182-4531-a558-555b743874ad
Mini-Reviews in Organic Chemistry,Q3,S67666162,ef79e2bc-3a28-428a-ab44-cc7f00a7fae3
Netherlands Quarterly of Human Rights,Q2,S158082692,d37567a9-9117-4d10-bd88-afafa3fef781
Nueva Revista del Pacifico,Q1,,
Nutrition Today,Q3,S107966883,492da82b-9357-46c9-99ab-d811534a8c6e
Proceedings of the Institution of Civil Engineers: Structures and Buildings,Q3,S4210169063,
Student Success,Q3,S4210231101,86db5f27-ebd3-47bb-98d7-21fe271c99df
Terapia Psicologica,Q3,,
Acta Otorrinolaringologica Espanola,Q3,,
Australian Journal of Maritime and Ocean Affairs,Q2,,e8344775-e235-4c75-8c29-1196f7f6f877
Creative Industries Journal,Q1,S197465442,1dfe400f-0133-4c27-bd98-8a7e96f2d147
Electromagnetic Biology and Medicine,Q3,S87713832,c36994f0-6b03-4e86-9f48-6f6d2b1cc516
Family and Consumer Sciences Research Journal,Q1,S173589923,16eed142-20de-4a96-b040-0d4ca0a924f7
Geographica Pannonica,Q3,S4210181460,12fd14e8-4407-4b9d-a453-a592cd9147f9
Geospatial health,Q3,S193409603,90e22027-283c-4f9f-899c-6c3b88eae129
International Journal of Applied Psychoanalytic Studies,Q3,S47002758,7bf0bb91-cd16-4471-b47c-5c0a7fc53d7c
International Journal of Economics and Finance Studies,Q2,S4210226684,685dde2c-c398-4d46-9717-028af65c9b47
Iraq,Q1,S4210177540,6b96cea7-2b54-41b9-a23c-955d2bfb778a
Journal of Evidence-Based Psychotherapies,Q3,S2764539337,ab256c66-e51a-48aa-a239-b2daa2c6b5a2
Journal of General Plant Pathology,Q3,S137517129,5145e2da-a75b-4b27-ab1f-9a339cfb6bae
Journal of Labelled Compounds and Radiopharmaceuticals,Q3,S90602895,
Journal of World Languages,Q1,S4210189915,a8d8d4b7-9814-4565-8319-64382419a1cc
Law and History Review,Q1,S197491701,f271bf7d-b691-4cbf-8b16-dd02226ff3ac
Manufacturing Technology,Q3,S77056576,e51b34c4-83ec-4fc8-82d1-bf33851cff2b
Materials Science,Q3,S154732359,d3ee9bd3-d498-4c05-85f5-8b2ad9c7d2fd
Molecular Physics,Q3,S204809294,b129a784-02f7-4a20-8b77-25d617542e96
New Review of Hypermedia and Multimedia,Q2,S5817663,bbc02e62-3f6d-4d86-b012-417e736bc066
PEC Innovation,Q3,S4210173023,0d8fd143-8231-46d1-b4c3-2366227e6e34
